pose,frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
Vrikshasana,frame_0002.jpg,331.91235,111.96678,335.86972,108.21912,327.38745,108.36212,340.63937,111.262665,319.0967,111.409134,347.41846,139.31125,309.56094,139.55539,355.81937,171.9277,300.2756,171.47455,354.14566,201.22464,304.92572,200.98389,340.71432,204.57901,317.0306,204.89783,337.38004,250.0274,317.86182,250.91296,334.06625,291.11868,318.7081,292.9975
Vrikshasana,frame_0003.jpg,339.73923,113.2664,343.64667,109.4427,335.11255,109.59755,348.726,111.92352,327.00107,112.18059,356.11768,139.859,317.06067,139.22939,364.44623,172.14536,306.98996,168.72986,360.54053,201.71774,310.8479,196.73392,346.2086,205.67365,321.6359,205.0249,341.30804,251.08221,319.50525,250.29147,336.16583,292.11945,318.84616,292.05
Vrikshasana,frame_0004.jpg,346.43466,112.27969,350.5237,108.85426,342.00958,107.897766,355.70154,112.08384,333.8655,110.220184,365.35382,140.0883,321.1498,135.93536,369.07022,170.79411,313.83176,166.17865,365.3073,199.22903,315.9865,191.56992,349.14102,205.97649,320.19788,200.39618,339.43304,250.91,305.52625,229.73361,339.05722,293.99457,311.794,261.57214
Vrikshasana,frame_0005.jpg,556.2654,85.38307,562.37476,70.06171,541.8697,80.07242,582.8111,67.58593,538.2956,89.998215,603.2296,121.78523,574.68896,142.014,598.3462,205.84477,577.1463,215.39165,532.2993,271.29068,536.16565,261.61548,631.2328,275.62326,607.72327,284.1607,600.4931,307.00415,595.3561,325.64832,614.3102,321.13904,617.6569,334.54742
Vrikshasana,frame_0006.jpg,571.67395,60.643974,581.11774,47.213257,557.55005,51.25145,598.9125,50.351562,545.30676,60.55027,618.0396,109.636894,554.97034,119.11618,622.58417,168.69768,519.4632,165.92293,617.7002,217.2994,463.14816,178.39076,638.2806,257.32306,598.6978,260.4726,602.92694,320.58505,582.524,323.93304,591.2884,341.60373,591.41675,340.88986
Vrikshasana,frame_0007.jpg,578.0746,45.51126,588.3972,32.912598,564.70544,35.668762,606.16534,38.37725,550.9818,45.679657,618.1958,98.40033,550.7889,104.6121,612.2311,145.6622,507.15378,147.3245,602.47015,181.76588,451.61597,163.39159,623.1968,259.7239,577.54913,260.59106,601.8292,333.74457,559.71326,326.75232,598.8884,350.22693,570.464,333.7235
Vrikshasana,frame_0008.jpg,351.24698,111.50288,354.84653,109.00093,347.4237,107.07943,358.44772,113.2417,339.5338,109.16772,374.4211,133.3169,320.5024,127.128494,381.92297,112.75147,315.30014,111.51175,364.98474,87.42831,329.9374,85.61266,353.45578,207.13165,318.61072,198.18878,341.02905,250.60791,305.6793,213.77675,342.68976,297.11188,326.81866,237.59761
Vrikshasana,frame_0009.jpg,350.99637,113.44209,354.90915,110.48094,346.55408,109.165886,359.02643,113.20073,338.78198,111.09234,372.54102,130.13991,324.2142,126.8026,368.90167,100.06477,323.96783,99.84448,353.54712,75.47214,335.5523,76.11358,352.49536,204.81409,320.0511,196.7345,336.32043,254.57675,301.79376,217.74933,335.90628,297.88867,317.32983,238.66855
Vrikshasana,frame_0010.jpg,350.855,113.289505,354.85175,110.138916,346.305,108.93102,359.03064,112.25833,338.16724,110.14725,372.61102,128.90648,323.5343,124.96614,369.2235,99.22832,324.13184,97.22,355.94662,74.35354,336.89725,73.987305,353.56683,204.44348,320.57306,196.2243,335.37796,253.94952,300.5019,216.72247,337.0561,295.93683,318.67346,236.2651
Vrikshasana,frame_0011.jpg,350.16812,114.047554,354.0336,110.85221,345.7913,109.63573,357.87994,112.41034,337.67227,110.17772,370.888,127.816025,323.44196,124.41162,366.65738,94.42939,324.839,94.13154,354.32745,69.81808,334.4227,70.15913,353.18604,205.18446,321.15445,197.03067,333.34167,254.21747,298.57352,216.01566,337.8268,296.3897,319.10437,234.60074
Vrikshasana,frame_0012.jpg,349.07288,114.12728,352.6351,110.65381,344.29895,109.810234,356.48856,111.88033,336.13492,110.784256,369.43747,127.541504,323.779,125.56642,365.48993,94.19713,325.53546,95.629616,351.65518,69.98743,332.1846,70.99639,351.9697,205.43204,321.1095,197.99155,334.7318,254.64084,301.31726,218.52045,337.4689,296.93207,318.05386,237.80537
Vrikshasana,frame_0013.jpg,347.795,113.936066,351.60663,110.50549,342.96072,109.6618,356.25848,111.95411,335.4684,110.95401,369.92236,128.281,323.1793,125.67935,365.42227,95.68196,323.76172,95.621475,351.7249,70.67131,331.8686,71.28386,351.27432,206.11615,319.7374,198.31577,335.2349,255.50296,300.98917,218.68349,336.77258,297.04938,316.4808,237.28906
Vrikshasana,frame_0014.jpg,347.6833,113.78786,351.63605,110.34088,342.79004,109.43176,356.42023,111.78037,335.32364,110.71835,369.33755,127.93239,323.80927,126.10889,363.8427,93.89476,325.2828,96.08226,349.9426,68.539894,331.4561,70.58654,350.87018,206.53665,320.00842,198.98799,335.38263,255.98285,301.10986,219.44647,336.3064,297.17627,315.82346,237.82977
Shavasana,frame_0000.jpg,307.15808,213.3913,311.73087,209.81952,305.71585,208.68451,322.4409,211.68341,307.94547,209.41513,320.36862,235.84052,316.65414,229.79506,324.65875,267.23517,301.7268,258.09146,320.00568,298.50085,298.389,286.12146,284.56866,283.94043,281.81635,276.3412,233.61835,262.32724,232.00363,264.22552,185.42458,278.1231,189.12605,281.54553
Shavasana,frame_0001.jpg,307.82693,214.20787,311.9749,210.60536,306.20697,209.497,322.46307,211.95735,308.79495,209.8501,320.87854,235.47806,319.22147,229.58182,324.64966,267.02362,302.98862,258.39914,319.2116,298.85004,297.23685,284.60617,287.10193,282.36636,285.59445,274.4944,233.64369,276.17365,232.87402,277.23035,182.70563,284.47922,185.15138,285.67758
Shavasana,frame_0002.jpg,308.7741,213.64845,313.32907,210.47519,307.8634,208.77254,324.8557,212.6728,311.63104,209.0777,322.61948,236.61253,322.4279,229.1772,324.8192,267.72882,307.28024,257.28625,318.98007,301.3467,301.36172,285.44977,288.0739,283.35175,287.46756,274.585,233.66673,274.5299,232.55379,274.49625,181.57788,286.02823,184.36154,286.5254
Shavasana,frame_0003.jpg,295.70688,211.95355,297.8622,208.4826,296.0078,206.90991,308.65634,209.46457,305.56696,206.14978,315.85736,231.93933,321.0413,224.07275,324.00305,268.2656,310.48407,256.498,319.6575,299.78735,307.99814,288.50092,296.46262,284.46854,298.8904,276.06558,248.44894,275.98264,248.60338,273.7014,197.14828,286.1994,197.73529,281.47308
Shavasana,frame_0004.jpg,289.3381,217.9176,290.90875,214.49837,289.7173,213.26671,300.4569,214.45459,299.3482,211.92888,311.82004,233.80212,315.0136,228.39073,331.23764,261.61212,312.9415,256.08936,314.75092,294.6119,305.76575,287.5997,292.25928,284.70645,293.92932,276.04004,240.63513,277.6868,238.09305,274.04782,195.36154,288.22772,195.8985,281.94635
Shavasana,frame_0005.jpg,310.87717,219.26207,312.67035,216.37532,310.83456,214.98138,319.77448,219.47699,317.46964,216.52908,326.44586,240.19693,326.07108,234.20297,336.17145,270.96964,314.2837,263.37418,319.11102,286.15833,307.02194,284.74683,297.88315,283.62085,297.6267,275.3504,247.30226,275.2534,245.9846,273.11304,197.48105,282.6415,198.84406,279.67203
Shavasana,frame_0006.jpg,335.8025,226.95671,339.15155,225.1444,336.31845,223.30556,348.32202,229.7581,340.9351,226.21819,344.52393,251.70425,340.73526,242.14311,325.821,280.13553,307.65753,262.18753,298.09314,294.19058,291.61743,270.76733,298.6084,283.20032,296.4887,273.1068,253.942,280.53296,253.94534,275.48233,201.1863,285.48907,203.15295,280.01514
Shavasana,frame_0007.jpg,371.0641,248.47638,371.3462,245.4141,372.35254,246.0326,366.5278,247.13745,372.9445,248.41635,352.98306,259.34247,361.53036,261.42642,330.47116,282.74817,323.40042,288.52307,304.89575,298.02628,301.27213,294.85522,295.86472,278.61374,301.52893,273.992,250.34557,278.78333,256.56866,283.37445,204.14508,279.17245,203.82707,286.0225
Shavasana,frame_0008.jpg,380.02258,258.2593,385.42532,258.5574,381.18307,254.7355,387.17056,266.482,378.85495,257.53543,365.12216,280.33313,364.2683,267.2629,329.45734,291.42633,321.4998,278.63867,306.98868,298.2226,300.2351,295.05368,299.37555,282.23077,297.6405,270.669,255.21655,279.76157,250.72855,274.58618,200.19743,280.17828,201.40855,282.50513
Shavasana,frame_0009.jpg,386.89417,271.89926,390.6447,271.91586,388.79468,268.06885,389.26898,276.2361,384.50464,267.11734,368.49927,285.53137,364.01126,273.33463,336.68317,294.84845,317.63947,281.51556,309.70306,296.56174,303.10474,294.3242,301.4062,288.52615,298.79767,277.5463,253.30447,283.50085,249.72049,277.72366,196.76079,279.8384,199.59517,278.70242
Shavasana,frame_0010.jpg,387.0358,273.45306,391.94556,273.8906,389.34296,268.8814,391.05298,278.15512,384.5888,266.39307,366.49982,286.15442,362.73523,272.5676,333.64417,294.82147,315.9523,282.76648,310.86975,298.85953,304.08783,297.75867,296.5794,286.1082,294.1271,274.7517,256.43365,285.4234,250.40637,279.19513,193.36708,278.78128,196.56863,278.98727
Shavasana,frame_0011.jpg,386.9251,276.27664,391.66974,276.31216,389.44727,271.5697,391.20782,279.12506,385.61063,267.9117,367.68317,286.28183,363.9023,272.86722,334.31732,295.73502,314.83664,283.1271,309.7562,298.7574,300.34985,297.2672,297.60272,286.46146,295.3295,275.09937,257.21283,283.76013,251.49094,277.49487,195.60696,278.52234,198.07742,278.66348
Shavasana,frame_0012.jpg,386.4034,275.0961,391.1034,275.4243,388.55298,270.96945,392.95706,278.51346,385.35712,268.0195,372.67685,284.745,366.56708,272.21222,342.44952,291.1829,323.62888,279.8633,315.86136,298.23538,310.64523,297.6835,303.9809,282.26297,300.25858,270.7461,260.0024,284.3512,253.54971,277.35162,196.44662,277.60767,199.5976,276.34613
Shavasana,frame_0013.jpg,387.05133,272.12543,392.5385,273.05853,388.92944,267.64758,392.03937,278.57654,383.74374,265.51395,368.43277,286.9821,363.57977,269.1569,337.31033,293.9359,321.1012,275.2429,316.27948,298.7568,315.38455,292.03552,301.7892,279.28766,297.88342,266.17374,258.37827,282.20636,251.68854,275.75308,196.35812,279.61255,200.16225,282.11316
Shavasana,frame_0014.jpg,386.4253,274.0569,392.079,274.99237,388.68332,269.5184,391.511,280.42114,383.844,267.08856,367.68805,288.54816,361.19226,270.3969,335.59958,295.20642,316.03125,276.75732,316.3979,299.8004,316.00354,294.1753,299.76627,279.66162,294.96896,266.6608,255.81564,282.0815,248.50314,275.92184,194.82814,277.74667,199.00502,280.50928
Bhujangasana,frame_0000.jpg,268.10605,172.59424,272.07233,169.3364,264.34805,168.15973,276.9161,171.24721,258.33057,169.00023,274.7395,194.16042,251.47012,190.19235,271.8102,223.63629,235.71638,219.30568,282.95245,241.75482,244.11107,240.25935,263.3657,248.87878,244.08295,247.14005,272.8276,286.87115,230.01648,286.49377,257.60187,292.32422,196.78064,292.67776
Bhujangasana,frame_0001.jpg,288.44913,170.69627,291.54907,167.15396,284.1945,166.60846,294.68814,168.057,276.83478,167.27654,292.1002,190.2094,269.93106,187.12003,285.4675,218.79076,258.25818,214.39859,291.164,237.31349,275.4455,230.15402,278.02707,243.60478,260.0104,241.6886,280.1991,283.33124,246.527,282.42566,257.1025,286.44742,211.8016,286.00443
Bhujangasana,frame_0002.jpg,295.71283,176.57617,297.81305,173.13142,291.8906,172.06418,298.0848,173.40108,284.09998,171.70657,291.31018,196.48132,279.4024,187.96596,286.70886,229.48454,256.07956,202.76596,293.6756,248.93289,247.92516,203.3063,275.3921,245.21158,265.32428,241.42946,279.67203,285.92264,259.70563,285.79773,249.08217,284.73822,217.64313,286.60962
Bhujangasana,frame_0003.jpg,292.12555,171.60823,294.86066,167.96667,287.61948,166.71104,296.6465,169.15181,279.51477,167.20496,292.40234,192.936,274.53885,185.03058,283.91312,225.95596,248.63586,204.39186,287.4759,245.42593,256.8072,203.85669,278.04617,245.85382,263.3607,242.21744,276.51935,287.7829,258.5633,288.68393,232.32207,288.22675,209.7392,290.63702
Bhujangasana,frame_0004.jpg,292.9348,175.26033,295.28735,171.74988,288.2723,170.29349,295.6467,171.68762,278.10944,169.66377,287.5743,194.45366,271.5892,189.04109,283.05157,224.70651,245.81302,218.33246,295.22253,241.32779,267.26465,234.61325,272.18857,247.50525,260.35104,245.25809,269.86557,288.60883,259.98566,290.97827,219.82709,282.84375,211.09369,286.16104
Bhujangasana,frame_0005.jpg,313.81055,199.467,314.5867,195.90053,311.79272,194.73007,306.575,193.20096,300.41733,191.74072,290.68634,209.49464,287.51535,209.51254,293.52567,241.60585,286.08853,250.4895,312.0129,260.44626,306.99908,276.7008,252.4893,255.48846,247.96693,253.98285,256.9478,294.22592,248.60765,295.38223,222.70505,280.83197,210.15692,283.11627
Bhujangasana,frame_0006.jpg,332.0224,226.19492,330.932,222.458,330.38318,222.22807,321.53323,216.44118,322.13565,216.38525,307.30496,224.55952,309.5911,224.74623,324.1482,253.50388,327.32462,260.7705,348.27628,280.14447,354.29163,285.16144,250.56628,251.68387,250.24336,249.6449,256.43417,291.3402,252.7621,293.81482,216.86578,277.39523,207.0795,282.22186
Bhujangasana,frame_0007.jpg,362.30875,242.20926,362.8627,239.24716,362.5693,238.40338,356.83496,231.14502,356.76636,229.47052,339.6594,231.48236,342.72556,233.32886,343.3917,257.633,341.8813,268.38193,352.72186,291.0338,354.96365,297.6603,279.25943,250.19806,279.56912,247.92459,269.94104,286.25464,267.17258,291.51938,219.7716,269.08643,217.31953,279.21936
Bhujangasana,frame_0008.jpg,377.8266,239.7732,378.29034,237.6868,378.4775,236.12682,372.55933,234.01193,373.4663,230.04636,357.47162,239.3948,358.2374,235.66614,350.18878,265.88522,349.7629,266.79126,354.57953,292.05975,353.4327,300.31064,299.45285,260.4692,298.30167,254.06158,254.93988,279.1253,252.0937,278.48532,208.86359,273.68954,206.10483,277.73596
Bhujangasana,frame_0009.jpg,373.09198,236.21246,373.5965,233.91077,373.50714,232.36838,366.92133,228.45477,367.3783,225.13419,350.8912,231.29002,354.36664,230.91383,346.27142,253.72314,345.91956,261.74716,355.39285,288.22607,354.5249,293.1847,292.8623,253.49841,294.09192,248.29135,254.53899,277.5155,252.67647,277.4839,196.1656,273.046,196.42099,275.15265
Bhujangasana,frame_0010.jpg,373.5217,238.70395,374.1908,236.23604,373.96722,234.85497,367.6722,230.82431,367.9071,227.69556,350.63367,234.39091,354.7248,232.90594,345.11298,258.09155,345.82532,262.84964,354.30017,292.9646,354.29987,296.09668,290.55078,257.5234,292.11777,251.92914,250.48257,277.63354,249.81833,277.86508,194.93008,274.60004,195.97934,277.3564
Bhujangasana,frame_0011.jpg,375.71295,239.70435,375.18674,236.82349,375.9095,235.91153,367.25348,232.18861,370.8551,229.95628,350.65555,238.60707,359.68143,237.73373,345.6297,268.06168,350.16956,272.37262,352.86057,297.29803,351.8814,301.84982,298.71817,264.9602,302.72632,260.53918,256.4731,285.70538,257.73822,290.20425,206.6511,277.7093,204.72578,286.955
Bhujangasana,frame_0012.jpg,375.67297,236.41534,375.23523,232.98698,375.28113,232.6023,366.52594,226.94336,368.29456,226.00699,349.79642,232.70772,357.434,234.20676,346.8797,262.23907,349.38104,270.41257,353.82568,295.72498,350.82254,298.37418,295.1014,264.27924,298.71667,260.33307,256.0265,286.54044,256.7905,288.7693,205.86972,279.7467,205.16954,282.36536
Bhujangasana,frame_0013.jpg,372.75735,229.57895,373.0587,225.99072,371.785,225.52136,364.41125,221.6983,363.3921,220.39447,344.62244,230.63516,355.83737,232.73788,344.6443,260.8559,350.75647,270.05872,352.50217,294.6656,353.70895,297.14673,293.61133,268.351,298.6964,265.38037,254.51306,287.13937,256.65683,293.40607,203.59955,276.493,205.58908,284.85013
Bhujangasana,frame_0014.jpg,370.73962,224.76907,371.5833,220.80511,367.8891,220.17812,366.1689,217.49162,358.8202,216.61342,350.23825,233.02864,351.59387,232.40057,346.13324,265.47134,348.42313,272.1447,352.85495,295.618,353.6119,299.70044,295.958,268.53214,296.083,263.41754,259.29907,291.57297,258.27292,291.8982,202.25446,282.61246,202.94,285.93372
Padmasana,frame_0000.jpg,398.37805,220.90239,402.64288,218.04807,396.29114,216.70993,406.21762,213.50595,388.16974,210.56633,393.48694,221.70003,366.55652,215.27534,387.75095,247.31287,340.07578,239.77118,385.7127,277.3767,342.62286,278.62878,346.72922,237.82686,329.32724,235.63425,370.3452,278.71057,352.5578,280.42358,351.8916,308.5427,335.86905,316.86728
Padmasana,frame_0001.jpg,387.7143,247.55637,392.65744,244.05975,385.002,241.82921,394.50137,240.39694,374.48022,235.16171,380.79553,253.49826,354.30353,246.7396,369.54092,287.77524,349.2076,284.18378,375.17596,321.6036,369.23022,324.10425,340.98035,281.3208,322.71545,278.45392,360.66324,298.4179,339.3057,292.3039,342.0881,321.30704,331.95737,315.91794
Padmasana,frame_0002.jpg,367.38852,239.62099,371.0534,236.2574,363.91565,235.04054,373.55087,234.29028,353.0953,230.65907,371.23752,249.32382,336.89865,246.90057,367.25046,281.04828,337.6275,283.35394,364.65195,307.1525,359.948,309.2016,357.7539,294.15494,333.27344,294.0391,368.80222,288.47534,332.01367,287.0178,362.3926,313.08908,334.25607,312.3191
Padmasana,frame_0003.jpg,343.98837,227.16199,348.4703,223.36993,340.00275,223.3715,354.35553,223.5915,332.3937,222.88295,360.5086,241.31848,323.9695,242.11833,364.99872,270.55685,326.80225,272.24567,356.35696,289.77774,346.59036,291.46286,357.32404,286.5338,331.3915,287.53894,364.8457,277.33984,324.73538,278.70868,363.99026,309.46887,331.17508,313.30438
Padmasana,frame_0004.jpg,339.3848,227.06158,343.59985,223.40048,335.55627,223.41592,350.11713,224.02809,329.26215,223.19624,356.6368,241.05713,321.63593,241.09503,363.35345,268.5474,323.46457,270.54883,352.08054,283.87402,342.24768,283.25433,353.41257,284.95645,328.15594,285.91846,362.5544,273.62625,325.29083,277.49957,359.3681,308.93048,330.23517,317.2419
Padmasana,frame_0005.jpg,339.63586,228.00813,344.33096,224.15674,335.98984,224.00087,350.9598,224.78763,329.48358,223.71237,357.1399,242.10542,321.06006,244.32333,371.54135,266.1453,311.35397,271.10928,370.7993,276.0088,319.2688,278.3072,356.54816,287.20282,331.72467,289.89304,367.42163,283.0619,326.90717,292.22696,362.6317,324.5271,324.43896,340.476
Padmasana,frame_0006.jpg,340.4175,227.10652,344.0906,223.0437,336.17212,223.62726,350.24777,223.60773,329.6854,224.9249,360.51236,242.70973,319.17664,244.80365,372.29645,269.10855,307.35355,270.77582,369.7666,284.29932,317.38428,281.2591,358.12283,293.31146,330.1542,294.50067,361.21054,318.77606,321.72824,319.68726,359.2269,346.15115,321.29437,347.40988
Padmasana,frame_0007.jpg,343.97934,227.58562,348.93018,224.06146,340.086,223.3619,354.87506,225.60736,331.85278,222.97357,359.2297,244.2044,322.73236,243.69882,371.8437,271.1894,308.69797,269.2215,372.90634,281.2167,313.66196,270.48,360.2038,290.2868,335.3009,292.20248,366.81555,287.72256,328.66156,297.50464,355.96173,317.9771,324.65674,335.9035
Padmasana,frame_0008.jpg,342.78928,232.64865,345.9399,228.4155,338.36563,229.18198,351.5168,226.8377,331.47217,228.5238,359.15894,241.2432,325.0022,244.06384,375.37836,260.90723,321.478,266.44327,379.275,276.00833,336.31067,276.8081,358.34686,288.3085,335.42056,289.77463,357.8374,286.89438,324.14072,287.85254,362.8254,315.55948,330.73355,317.22852
Padmasana,frame_0009.jpg,339.7733,232.93605,343.48575,228.60867,335.57175,229.39357,350.1204,225.8544,329.70197,227.48329,360.6832,241.36064,324.69714,244.32086,374.37518,268.03848,328.48782,272.58276,375.14914,279.94592,352.09235,281.6706,358.95734,290.5196,335.71585,292.09088,357.20242,285.22205,334.69083,285.9887,355.7328,314.41248,346.10046,313.1156
Padmasana,frame_0010.jpg,332.59625,226.9725,336.58496,222.88272,328.74377,223.5356,345.12473,222.60477,325.1604,224.60794,358.89563,241.61804,320.6706,245.26505,371.23508,269.76617,318.51715,274.431,361.04178,283.09235,336.0845,284.92435,357.9879,287.64072,332.2019,289.09955,365.16833,303.59348,331.14825,304.65375,365.66278,316.93866,334.49054,316.33698
Padmasana,frame_0011.jpg,327.30182,232.4317,331.33804,228.5878,322.8888,228.4659,339.86206,227.0259,317.79404,227.64883,350.86703,242.92123,314.66757,244.6437,356.38297,269.25958,303.88925,269.03995,343.81238,290.36334,302.56213,285.42108,353.89728,284.17245,329.02283,285.2024,370.23224,287.80017,331.3778,289.31818,359.64197,310.81097,323.05463,314.5302
Padmasana,frame_0012.jpg,321.54138,231.55869,325.48828,227.7626,317.53217,227.27069,335.55148,226.06529,314.41086,226.2684,345.6838,242.39719,315.03943,244.0698,351.18326,269.32217,308.72165,272.94916,344.95636,292.6412,308.83337,295.48438,349.05283,286.06848,327.56284,286.74966,368.05276,288.6919,334.37454,288.67047,352.41382,313.91934,321.11108,314.63834
Padmasana,frame_0013.jpg,320.85965,226.83548,325.1069,223.64325,317.8779,223.09084,335.42078,224.53754,316.005,224.27017,345.91162,240.68594,317.29764,243.60626,353.32104,264.7284,315.8029,270.96088,343.17303,285.26242,315.3528,290.6545,349.7152,279.34103,328.186,279.96588,364.51074,287.11252,323.09976,286.72385,361.42014,301.65683,315.0626,300.23
Padmasana,frame_0014.jpg,326.42764,223.95615,331.5816,220.25629,323.36374,220.54352,342.19788,221.73494,320.96756,222.17567,352.1651,239.24655,319.739,244.16626,363.56323,267.0381,315.72992,275.0943,354.95123,285.61844,306.93292,293.97632,357.25555,283.52283,334.43558,285.76328,361.2959,297.60397,324.5302,299.8665,373.00446,305.76306,338.2598,307.29932
Shavasana,frame_0000.jpg,352.8678,237.1403,355.2706,233.59444,352.98026,232.1427,338.41248,226.3066,345.56088,224.46298,322.96356,230.53403,331.93488,233.73143,342.5425,251.90103,353.96826,259.78714,376.1122,273.5692,380.87274,277.83173,296.9525,275.85175,301.1918,278.86316,343.95917,266.6632,345.24365,268.8802,329.31024,294.74872,326.0312,298.43652
Shavasana,frame_0001.jpg,291.9657,226.20937,294.05954,221.7472,288.17804,222.51106,291.9723,220.40338,278.27032,221.59908,285.50018,238.8841,271.74698,241.83994,299.05127,262.33734,295.21817,265.30478,326.80334,261.64633,325.86127,266.60562,296.8172,284.08673,288.25488,290.77875,335.30576,262.97366,330.40717,267.22656,364.99463,285.7706,368.0691,288.5595
Shavasana,frame_0002.jpg,267.8126,232.4831,269.7085,226.96407,262.95093,229.20616,270.25854,225.33208,253.16583,229.76698,271.16782,243.36024,242.16911,253.73874,278.43542,269.74185,244.66458,289.02188,286.55734,275.56458,267.54968,296.66687,294.277,286.67682,277.381,297.4604,332.3605,256.4541,318.4631,265.2781,364.01294,289.22974,365.25983,294.73975
Shavasana,frame_0003.jpg,249.21892,237.06502,250.17676,231.88977,243.94589,235.05118,250.79767,231.56494,234.27719,238.24771,255.3939,248.19305,229.269,261.12433,271.85773,271.09576,240.34464,292.0087,281.8795,274.00696,262.35254,293.53146,291.38327,285.8954,276.44113,298.8238,336.50308,264.67953,326.96832,277.50497,375.67572,287.66254,380.69397,298.5462
Shavasana,frame_0004.jpg,256.0266,236.02493,257.23053,231.24261,251.30652,233.7436,256.9924,231.5116,242.05908,236.84346,261.89294,248.46613,236.29726,260.1124,271.88882,272.49677,242.04411,292.77216,280.978,275.81903,262.22617,294.3774,297.3078,284.08752,282.67215,295.962,343.31268,276.27975,335.08456,285.19708,377.2451,289.10776,388.00238,295.18372
Shavasana,frame_0005.jpg,264.6895,233.68587,266.76395,228.59454,260.52463,230.44733,265.76758,227.1138,251.13342,230.91113,265.64023,245.29047,241.4515,254.31277,269.96597,271.92517,243.586,288.3635,281.59622,277.30267,265.43292,298.05,294.38235,285.0636,280.8536,296.04263,341.67102,276.82327,333.48547,285.11728,378.33734,289.5323,388.08832,296.60144
Shavasana,frame_0006.jpg,239.80177,243.17593,240.57428,237.9951,234.53976,241.84271,241.51732,237.66458,225.52097,245.95914,248.16061,252.40479,222.93604,269.0985,268.1886,271.56024,238.9665,298.26257,281.0323,280.40445,263.4221,298.64624,290.37146,282.83777,276.10568,297.45694,336.01395,280.1317,326.21344,293.20505,383.98682,291.00687,387.68323,299.61777
Shavasana,frame_0007.jpg,225.6265,253.89703,225.20032,249.08359,220.93741,252.28885,223.39459,249.01794,211.86346,256.1338,232.8421,263.97064,217.03035,276.06967,253.89043,281.35144,244.27855,298.99197,270.27673,282.49097,270.30072,294.98367,280.087,285.95334,268.87558,297.31384,326.87933,286.80585,308.63815,293.8562,374.2312,285.26126,359.05368,288.84644
Shavasana,frame_0008.jpg,220.35687,259.45108,219.48543,255.53241,216.22516,258.27203,216.25697,256.57495,208.79926,263.01157,227.32898,268.58862,219.28444,278.64612,254.87564,282.62286,251.8005,297.04712,275.15396,280.6048,275.89484,292.1138,277.8338,285.2469,272.12363,295.7444,328.47437,286.53705,320.10782,291.015,379.66675,284.01285,374.11102,287.0492
Shavasana,frame_0009.jpg,204.15283,269.2262,204.3518,264.961,201.59842,267.6933,205.0628,265.33493,200.37299,271.42157,215.1257,274.76343,222.07443,281.73334,250.1523,282.55258,269.84384,290.23148,283.4721,280.4041,284.79034,291.73346,268.30518,283.49295,272.45227,292.26233,326.33624,287.75946,330.41315,288.8506,387.1302,281.22363,392.52213,282.78705
Shavasana,frame_0010.jpg,209.43353,280.85922,205.70778,278.4201,207.87122,279.34207,199.5733,280.80164,205.77283,281.95538,213.4284,294.3979,216.24007,293.14334,285.0887,290.5771,281.56766,287.57474,339.7132,287.30695,305.86566,293.28424,256.82047,294.36716,262.66174,299.78186,318.99063,287.24744,320.41092,282.58368,378.00436,289.24332,382.27667,282.76212
Shavasana,frame_0011.jpg,200.31451,276.6174,197.91689,272.34256,196.37204,277.7742,197.97835,272.30457,195.94534,285.4628,212.7113,280.27692,223.2486,290.86505,241.90022,287.42828,264.7378,294.91895,274.69696,287.81363,282.12897,297.45212,272.65213,285.08963,278.20807,295.5275,330.7985,288.81622,338.324,292.05566,389.55615,283.26886,390.39392,283.25055
Shavasana,frame_0012.jpg,202.99864,278.4371,200.65604,274.61334,199.6561,278.65262,198.5904,275.55853,198.57541,285.4251,210.92679,288.222,216.0139,295.01154,242.23206,291.44662,255.23347,293.85388,282.8242,288.5749,281.12595,296.6045,263.99222,291.28027,269.0613,300.38785,321.11142,288.325,328.60144,287.89987,379.10666,284.59152,388.56412,280.098
Shavasana,frame_0013.jpg,205.39127,276.71057,201.9584,273.69128,202.57675,276.62637,195.9077,275.36383,200.91756,282.8423,205.85275,287.8506,220.8569,293.01968,242.32611,292.69083,269.91257,294.59735,279.76367,290.34286,291.6422,300.09402,260.94885,292.7436,271.7884,300.92203,324.5572,289.91528,332.87662,288.06274,379.63342,288.3777,386.98038,284.13998
Shavasana,frame_0014.jpg,203.92659,280.13004,201.75519,278.09424,201.85544,279.01984,198.91318,281.20456,200.29794,283.0594,209.32895,295.2286,212.9145,294.47745,257.30737,293.2342,271.18954,287.99097,294.42484,292.98715,300.56638,298.01392,258.21008,295.40546,263.40384,301.49042,322.35843,286.35828,324.83258,282.7934,378.71014,286.65878,386.214,282.1816
Tadasana,frame_0000.jpg,371.2678,118.249146,369.61166,116.594604,372.16318,116.71777,358.39438,121.42879,377.4239,122.316315,350.28586,134.67117,382.70404,135.89629,347.5778,95.93012,390.52716,98.519936,358.2654,61.026054,385.20547,65.14379,354.7768,206.0954,375.9494,206.47684,352.4319,256.96924,373.33218,256.5997,355.47064,306.27576,370.3935,306.89377
